pk_localizacao,pk_veiculos,pk_optante,pk_data,pk_juridica,pk_caract_empresas,cd_cnpj,nm_razao_social,qt_filial,vl_total_veiculos
14669,4813,4819,14670,4821,4886,37327756000230,UNICARNES COMERCIO DE ALIMENTOS LTDA ME,0,0
14671,4813,4819,14672,4821,4837,23599137000100,CINTOLANDIA COMERCIO E INDUSTRIA DE CINTOS LTDA ME,0,0
14673,4813,4832,5116,4821,4817,16516202000120,ANKAR COMERCIO DE COSMETICOS EPP LTDA,0,0
14674,6133,4819,14675,4821,4840,07087454000190,VIANOR CONSTRUCOES LTDA ME,0,0
14676,4813,4819,14677,4821,4837,02854030000190,MINERACAO IPIRA LTDA ME,0,0
14678,4813,4819,14679,4821,4878,39893508000100,MAQ REAL COMERCIO E SERVICOS LTDA ME,0,0
14680,6133,4832,14681,4816,4817,10652281000110,CELIO CARLOS CAZARINI ME,0,0
14682,4813,4819,14683,4853,4840,65170284000100,ASSOCIACAO DOS RODOVIARIOS APOSENTADOS E PENSIONISTAS DE MINAS GERAIS ARAPMG,0,0
14684,4813,4832,6481,4821,4817,08063039000160,IMAGEM DESIGN COMERCIO DE ARTIGOS DE PAPELARIA E INFORMATICA LTDA ME,0,0
14685,4813,4819,8522,4816,4825,16538846000110,ELISABET KOGUT MEI,0,0
14686,4813,4819,14687,4816,4837,70977368000190,JOSE EUGENIO DE CARVALHO ME,0,0
14688,4813,4814,9594,4816,4850,14088958000190,MARIO BOLDRIN MEI,0,0
14689,4813,4819,14690,4892,4878,58924382000120,EMPREITEIRA PEREIRA JUNIOR LTDA ME SC,0,0
14691,6133,4832,14692,4821,4840,05857034000110,LIVAMAR PASSOFUNDO CHOCOLATES LTDA ME,0,0
14693,4813,4814,14694,4816,4822,15406006000130,JULIO CESAR GONCALVES DA SILVA MEI,0,0
14695,4813,4832,4962,4816,4817,04826356000130,NILVA MARIA BASSI ME,0,0
14696,4813,4819,14697,4821,4850,03993198000140,OF COMERCIO DE ARTIGOS DE DECORACOES LTDA ME,0,0
14698,4813,4814,5819,4816,4822,11651511000190,LIDIANE SILVA DE LIMA MEI,0,0
14699,4813,4814,6545,4816,4822,15693346000190,FRANCISCA EMANUELE SILVA DE ARAGAO MEI,0,0
14700,4813,4819,14701,4821,4847,00702587000180,FRANCYS EMPREENDIMENTOS LTDA ME,0,0
14702,5360,4832,7197,4816,5139,10708008000160,EDENI DO NASCIMENTO ME,0,1
14703,4813,4819,14704,4821,5139,00508016000100,AZUL CHINES MODAS LTDA,0,0
14705,4813,4819,14706,4816,4847,01990329000100,W L PACHECO ME,0,0
14707,4813,4832,11958,4821,4825,90058959000170,FERRALBOX IND E COM DE ARTEFATOS DE METAL LTDA ME,0,0
14708,4813,4814,7721,4816,4840,97525621000120,UBIRAELSON PAES PEREIRA MEI,0,0
14709,5360,4832,5110,4821,4840,15311682000120,BOM JESUS ENGENHARIA LTDA ME,0,1
14710,4813,4819,5199,4821,4886,11986373000280,JS SANTIAGO DISTRIBUIDORA LTDA ME,0,0
14711,4813,4819,5573,4821,4886,71448047003500,MACER DROGUISTAS LTDA,0,0
14712,4813,4819,4955,4821,4840,12718528000180,HIPERMED MEDICINA HIPERBARICA EPP LTDA,0,0
14713,4813,4819,6309,4899,4822,12106741000130,SEBASTIAO JOSE DA SILVA E OUTROS,0,0
14714,4813,4819,14715,4821,4844,60813300000200,XIS COMERCIO E CONFECCOES LTDA,0,0
14716,14717,4819,14718,4821,4837,48656375000130,JOLA MATERIAIS PARA CONSTRUCAO LTDA,0,5
14719,4813,4819,14720,4821,4850,77967412000120,TRAMAPE COM REPRES MAQUINAS PECAS PARA MINERACAO LTDA ME,0,0
14721,4813,4819,5811,4821,4817,10829863000120,EMPREENDIMENTOS VERSTEG LTDA ME,0,0
14722,4813,4832,9433,4821,4834,07375549000100,CDP COMERCIO DE MAQUINAS AGRICOLAS LTDA ME,0,0
14723,4813,4819,14724,4821,4886,34798801000590,BIFURCACAO COMERCIO DE IMPORTACAO E EXPORTACAO LTDA,0,0
14725,4813,4819,14726,4816,4847,06332499000110,MARIA JOSE DA SILVA ME,0,0
14727,4813,4819,14728,4816,4878,85227296000130,ANTONIO GOMES ME,0,0
14729,4813,4832,14730,4816,4822,04083379000100,CLAUDIA ROZANE TATSCH KLAUS ME,0,0
14731,4872,4832,11917,4816,4878,08476216000130,DIOGO MOREIRA DE AQUINO EPP,0,2
14732,4813,4819,5303,5107,4825,16618925000130,ELEICAO 2012 JOANA MARIA DE BARROS SOUZA VEREADOR,0,0
14733,4813,4819,9731,4821,5333,04308981000190,EMPREITEIRA ARRUDA LTDA ME,0,0
14734,4813,4819,5806,4899,4822,08419493000100,JURACY MARIA BARROS SERGIO,0,0
14735,4813,4819,12876,4821,4886,05998860000260,BARA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA ME,0,0
14736,4813,4819,12233,4816,4837,10311126000130,JOANA PEREIRA DOS SANTOS ME,0,0
14737,4813,4819,9741,4821,4878,73657017000190,ALEOMAR B PAESE & CIA LTDA ME,0,0
14738,4813,4819,12489,4821,4886,09024311000750,EZESA BRASIL PARTICIPACOES LTDA,0,0
14739,4813,4819,6609,4816,5553,13047954000100,L F RODRIGUES BALANCAS ME,0,0
14740,4813,4814,9748,4816,4817,13517282000140,TAMARA HERTER MANCUSO MEI,0,0
14741,4813,4819,4943,4816,4825,13103483000100,ELVIRIA MARIA ISIDORO DANTAS MEI,0,0
14742,4813,4819,14743,4816,4822,05160381000190,S L COSTELLI POLITI ME,0,0
14744,4813,4819,14745,4892,4844,02791510000230,W 3 CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,0,0
14746,4813,4814,5424,4816,4817,15102294000130,ELITON EZEQUIEL BOEIRA MEI,0,0
14747,4813,4814,11228,4816,4921,16948380000120,REGINALDO PEDRO MARTINS MEI,0,0
14748,4813,4819,14749,4821,4850,02060863000180,HUMMING BIRD COMERCIO E SERVICOS LTDA ME,0,0
14750,4813,4832,14751,4816,4850,01354114000100,IVANILTON OLIVEIRA BATISTA ME,0,0
14752,4813,4819,14753,4816,4817,00434960000160,ARLINDO DA SILVA OLIVEIRA SOROCABA ME,0,0
14754,4813,4814,10117,4816,4822,14699054000100,ADRIANO CAETANO DOS SANTOS MEI,0,0
14755,4813,4819,14756,4853,4847,01959799000100,ASSOCIACAO DE APOIO A ESCOLA MUNICIPAL ELDA SILVA BARROS,0,0
14757,4831,4832,13942,4821,4837,01765683000130,MIL MARMORES E GRANITOS LTDA ME,0,1
14758,4813,4832,10056,4941,4837,00261709000140,ONS SERVICOS DE MANUTENCAO EIRELI ME,0,0
14759,4813,4819,5456,4821,6211,86996329000170,LONDRIPEC IND E COM DE PROD AGROPECUARIOS LTDA ME,0,0
14760,4813,4832,7804,4816,4847,02021668000140,LEOPOLDO ROBERTO ALVES MACHADO ME,0,0
14761,4813,4832,14762,4821,4840,03444005000100,ALPHA APART HOTEIS LTDA ME,0,0
14763,4813,4814,9279,4816,4822,14160214000130,MARCIO DA SILVA MEI,0,0
14764,4813,4819,14765,4821,4878,04224641000180,CONFECCOES AGULHA DE OURO LTDA ME,0,0
14766,4813,4819,14767,4816,4822,52427507000120,RAIMUNDA GONCALVES DE OLIVEIRA ME,0,0
14768,4813,4814,6003,4816,4822,13066994000190,PAMELA ROLDAO PEDROSO MEI,0,0
14769,4813,4832,9755,4816,4850,12053809000160,REGINALDO APARECIDO SILVA ME,0,0
14770,4813,4819,14771,5029,4837,92003896000180,COND DO CONJ RES BELA VISTA,0,0
14772,4813,4819,13299,4853,4822,08819478000150,IGREJA EVANGELICA MISSIONARIA ASSEMBLEIA DE DEUS MINISTERIO SEMEADORES DE FOGO,0,0
14773,4813,4819,14774,4816,4886,72275753000200,ROMATIL SANTOS DE OLIVEIRA ME,0,0
14775,4813,4814,14776,4816,4822,13536563000140,RAIMUNDO NONATO RODRIGUES DA SILVA MEI,0,0
14777,4813,4814,5800,4816,4840,11282056000100,ADEILDO DOS SANTOS AZEVEDO,0,0
14778,6133,4832,4920,4941,4840,12754630000130,SISECON SILVEIRA SERVICOS CONTABEIS EIRELI ME,0,0
14779,4813,4832,7453,4816,4837,09066329000120,NAIADE OLIVEIRA NUNES BRITO ME,0,0
14780,4813,4819,14781,4821,4921,10272718000190,E J PENA E CIA LTDA ME,0,0
14782,4813,4819,14783,4816,4878,00510329000100,AUGUSTO DONIZETI GRACIUTH BAR ME,0,0
14784,4813,4819,14785,4892,4850,58398397000100,SANSHAI REPRESENTACOES LTDA ME,0,0
14786,4813,4814,14787,4816,4850,13143315000130,THOMAZ MICHEL MEI,0,0
14788,4939,4819,14789,4853,4840,44530533000150,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE LINS,0,3
14790,4813,4819,14791,4853,4837,01976236000120,CONSELHO ESCOLAR DA ESCOLA DE ENSINO FUNDAMENTAL FRANCISCO RUFINO,0,0
14792,4813,4819,14793,4853,4878,59007906000180,GRUPO SOCORRISTA EURIPEDES BARSANULPHO,0,0
14794,4813,4819,7693,4816,4825,01607413000100,JOSUE DE SOUSA SANTOS ME,0,0
14795,4813,4819,14796,4821,4825,01761319000100,FRESHEN FRIOS E SALGADOS LTDA ME,0,0
14797,4813,4819,14798,5029,4837,04121149000180,CONDOMINIO EDIFICIO SAGRES,0,0
14799,4813,4832,5912,4821,4840,56673908000110,ABU DHABI TURISMO E EVENTOS LTDA ME,0,0
14800,4813,4819,14801,4816,4817,16801686000150,LAERCIO PEREIRA DE SOUZA INEZ MEI,0,0
14802,4813,4819,14803,4821,4822,05885445000110,VALSOLER & SLOMPO LTDA ME,0,0
14804,4813,4814,7697,4816,4817,14337192000130,KELLY REGINA OLIMPIO MEI,0,0
14805,4813,4819,14806,4816,6211,04854588000100,R P DA COSTA MADEIRAS ME,0,0
14807,4813,4819,14808,5696,4847,70964507000140,IDRIANI AGUIDA SOUZA,0,0
14809,4813,4819,7225,4816,4878,08114328000140,REGINA FRANCO DOS SANTOS ME,0,0
14810,4813,4814,6337,4816,4825,12385104000140,NORBERTO SAID MEI,0,0
14811,4831,4832,14812,4816,4834,10528326000140,PAULA APARECIDA DIAS DE FREITAS ME,0,1
14813,4813,4832,14814,4941,4840,07057014000190,JB TURISMO E RECEPTIVOS EIRELI ME,2,0
14815,4813,4819,14816,4816,4847,15420268000150,ARMANDO EBERHART ME,0,0
14817,4813,4814,5239,4816,4817,13170929000100,ROSANGELA FERNANDES XAVIER MEI,0,0
14818,4813,4819,14819,4816,4850,58211434000110,IVONETE DOS SANTOS ARRUDA ME,0,0
14820,4813,4819,5406,4821,5388,12186286000120,CAPITAO TRANSPORTES E LOGISTICA LTDA ME,0,0
14821,4813,4819,14806,4821,4837,04841387000160,QVIDA INDUSTRIAL LTDA ME,0,0
14822,4813,4819,14823,4853,4847,01313661000130,IGREJA EVANGELHO PLENO DO CATOLE,0,0
14824,4813,4832,8735,4821,4850,05818069000140,SERRONY MOVEIS E ELETROELETRONICO LTDA ME,0,0
14825,4813,4819,6776,4816,4908,05117364000170,ALMIRACI ROCHA LIMA ME,0,0
14826,4813,4819,7863,4816,4825,14709005000100,MARCOS DA SILVA GOVEIA ME,0,0
14827,4813,4819,14828,4816,4825,77845998000150,JOAQUIM GONCALVES LINS ME,0,0
14829,4813,4819,14830,4816,4825,11045442000170,V DA S F CAMARA ME,0,0
14831,4813,4819,4883,4816,4825,02026413000170,JODEVAL VICENTE DE SOUZA ME,0,0
14832,4813,4819,11359,4821,4847,08464913000170,PRI & MO COMERCIO EMPREENDIMENTOS ADMINISTRATIVOS E IMOBILIARIOS LTDA ME,0,0
14833,4813,4819,14834,4816,4822,04193562000150,ROSA MARIA PIRES BELLA ME,0,0
14835,4813,4832,7302,4816,4921,13458907000140,THIAGO MENEZES CALDAS MACHADO ME,0,0
14836,4813,4819,14837,4816,4825,66395104000150,CELIO MADRUGA ME,0,0
14838,4813,4819,14839,7840,4886,00394452049960,COMANDO DO EXERCITO,0,0
14840,4813,4832,6657,4816,4850,15589514000100,JOAO PEDRO SILVA SANTOS EPP,0,0
14841,4813,4819,14376,4816,4822,63902779000150,MARIA INES DE OLIVEIRA THOMAZ ME,0,0
14842,4813,4819,12803,4816,4847,01489248000120,MARIA LUCIA ALVES DOS SANTOS BOQUIM ME,0,0
14843,4813,4819,14844,4821,4878,01791270000120,MOMENTO COMERCIO DE SISTEMAS ELETRO ELETRONICOS LTDA ME,0,0
14845,4813,4819,14846,4924,4847,08083968000130,J MODESTO ADVOGADOS ASSOCIADOS,0,0
14847,4813,4832,5704,4816,4834,14119250000150,CLAUDIA DE OLIVEIRA LEAO TECIDOS ME,0,0
14848,4813,4819,5491,4899,4822,15707865000160,MARIA JOAQUINA CASTILHO,0,0
14849,4813,4819,5227,4816,4840,15574462000190,HERBERT L L FERREIRA LIMA ME,0,0
14850,4813,4814,8645,4816,4840,15730626000120,JACIARA LEONEL SOARES COSTA RODRIGUES MEI,0,0
14851,4813,4832,8645,4821,4840,15737106000140,CONTAR CONTABILIDADE LTDA ME,0,0
14852,4813,4819,5600,4899,4844,08186951000370,APARECIDO MANZONI,0,0
14853,4813,4819,9420,4899,4886,08318921000290,VERA MARIA ALMEIDA PARO,0,0
14854,4813,4819,14855,4899,4844,08322971000240,ANTONIO BENTO NETO,0,0
14856,4813,4819,14857,5471,4864,07770429000450,COOPERHAB COOPERATIVA NACIONAL DE HABITACAO,0,0
14858,4813,4819,14859,4816,4837,07421177000100,M E P DOS SANTOS AGENCIADORA ME,0,0
14860,4813,4819,14861,5012,4822,15730087000120,COMISSAO PROVISORIA DO PARTIDO PROGRESSISTA PP,0,0
14862,4813,4832,14863,4816,4850,02853605000150,MARIA IMACULADA XAVIER MOREIRA ME,0,0
14864,4813,4819,14865,4853,5152,19588201000180,CAIXA ESCOLAR PRESIDENTE JOAO PINHEIRO,0,0
14866,4831,4819,14867,4821,4850,07492711000170,JSANTOS CONSTRUTORA EPP LTDA,0,1
14868,4813,4819,14869,4816,4822,95162269000180,TELES FURES ME,0,0
14870,4813,4819,9759,5174,4850,09191712000100,STRESA PARTICIPACOES SA,0,0
14871,5313,4832,11287,4892,4840,06289053000150,CASSIUS CORRETORA DE SEGUROS EPP LTDA SS,0,3
14872,4813,4814,8043,4816,4837,15752455000130,RUBENITA GOMES SANTOS MEI,0,0
14873,4831,4832,4820,4816,4837,14309933000170,LUCIANA RODRIGUES BUENO DE CAMARGO ME,0,1
14874,4813,4814,8289,4816,4822,12480135000180,LAURO LOPES OLIVEIRA JUNIOR MEI,0,0
14875,4813,4832,14876,4816,4817,46285003000110,LENIRA VIEIRA DA SILVA ME,0,0
14877,4813,4819,14878,6468,4886,34028316295820,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,0,0
14879,4813,4819,8757,4821,4850,06339871000110,SCHMIDT & BELLUSSI CONFECCOES LTDA ME,0,0
14880,5323,4832,14881,4821,4817,04587995000190,NEUMANN TRANSPORTES E COMERCIO LTDA ME,0,2
14882,4813,4819,14883,4853,4837,04165072000140,CLUBE SIRIO LIBANES DO AMAZONAS,0,0
14884,4813,4819,14885,4821,4837,31746936000190,MARCENARIA MENDES FILHO LTDA ME,0,0
14886,4813,4819,9065,4853,4840,12251760000150,ESCOLA DE POLITICAS PUBLICAS E CIDADANIA ATIVA,0,0
14887,4813,4832,6202,4816,4840,04249684000110,JOAO CARLOS DE CAMARGO ME,0,0
14888,4813,4819,14889,4821,4878,54289046000100,CASINO INDUSTRIA E COMERCIO LTDA ME,0,0
14890,4813,4832,14891,4821,4886,34375154000260,COMERCIO DE MOVEIS E ELETRODOMESTICOS AZEVEDO LTDA ME,0,0
14892,4813,4819,14893,4821,4822,03937263000110,M M M SERVICOS LTDA ME,0,0
14894,4813,4819,14895,5174,4886,25086034012420,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA SA,0,0
14896,4813,4832,6428,4816,4840,16925079000100,JOAO CARLOS LOPES CRUZ MEI,0,0
14897,4813,4814,9159,4816,4822,14945763000110,ROSELI RISSIO VICENTE MEI,0,0
14898,4813,4819,9874,7334,4837,12991331000110,FUNDO MUNICIPAL DE SAUDE,0,0
14899,5313,4832,14900,4821,4837,13341674000100,BRANCO & SOARES COMERCIAL EPP LTDA,0,3
14901,4813,4819,14902,4853,4840,02611186000140,ASSOCIACAO DOS SEM HABITACAO EM BRASILIA,0,0
14903,4813,4819,14904,4905,4864,62955505418390,IGREJA DO EVANGELHO QUADRANGULAR,0,0
14905,4813,4814,5827,4816,4817,15440147000170,LUIZ CARLOS MACHADO MEI,0,0
14906,4813,4814,6782,4816,4817,15768350000170,JOSE LUIZ LEDDVOS MEI,0,0
14907,4813,4819,12015,4816,4844,10547364000220,ENIO DIAS LEAL ME,0,0
14908,4813,4819,7969,4816,4837,15066208000180,CLAUDIVAN NUNES CORREIA ME,0,0
14909,4813,4819,10982,5012,4822,15789320000140,PARTIDO DOS TRABALHADORES PT,0,0
14910,4831,4819,14911,4816,4825,02576217000170,DANIEL MENDES MARQUES ME,0,1
14912,14913,4819,14914,4816,4847,06248403000130,CARLOS EDUARDO DE ABREU E LIMA ME,0,21
14915,4813,4814,5223,4816,4921,13937670000180,LAIANI ROBERTA BOLOGNESI BEZERRA MEI,0,0
14916,4831,4832,12153,4821,4837,12498109000180,A & A BRAGA FERREIRA LTDA ME,0,1
14917,4813,4814,5829,4816,4847,04603757000120,PALMERIDE DUARTE ME,0,0
14918,4813,4819,14919,4816,4850,08659432000110,J R A DIAS ME,0,0
14920,4813,4832,6811,4821,4840,15144532000170,EMBAUBA PRODUCOES LTDA ME,0,0
14921,4813,4832,5550,4821,4850,16967764000190,CCAL ESQUADRIAS DE ALUMINIO E VIDROS LTDA ME,0,0
14922,4813,4814,5134,4816,4921,16988675000120,ROSEMEIRE RODRIGUES DE BARROS MEI,0,0
14923,4813,4814,6452,4816,4822,13895660000120,MARTA MARIA COSTA BASTOS MEI,0,0
14924,4813,4814,10988,4816,4822,15134436000140,DOUGLAS TRAVAGLIA SILVA MEI,0,0
14925,4813,4819,14926,4821,4825,06937822000180,ESTACOES UTILIDADES LTDA ME,0,0
14927,14928,4832,6303,4816,4837,12726508000150,M I Z DATSCH TRANSPORTES ME,0,7
14929,4813,4819,6625,4816,5244,13239230000150,SAMUEL DO PRADO MEI,0,0
14930,4813,4819,7213,4816,5024,14193187000100,PAULO RIBEIRO DA SILVA MEI,0,0
14931,4813,4814,8591,4816,4840,11641790000100,IRANI PORTO DOS SANTOS SOUZA MEI,0,0
14932,4813,4832,14933,4816,4822,11829466000110,CLAUDEMIR DE SOUZA SILVA MEI,0,0
14934,4813,4814,6190,4816,4921,12020460000160,ADRIANA SIMONINI BRUM MEI,0,0
14935,4813,4819,14936,4899,4822,10419258000180,ERNESTO APARECIDO,0,0
14937,4813,4819,14938,4821,4817,09384996000150,BENICCAS ADMINISTRACAO E PARTICIPACOES EPP LTDA,0,0
14939,4813,4819,5159,5107,4825,15998785000100,ELEICAO 2012 PEDRO ANTONIO VESPASIANO VEREADOR,0,0
14940,4813,4819,6335,4816,4822,08527972000140,MARISA DA SILVA ME,0,0
14941,4813,4819,5159,5107,4825,15945960000100,ELEICAO 2012 GEORGE WASHINGTON PEREIRA ALENCAR VEREADOR,0,0
14942,4813,4814,4943,4816,4822,13105750000170,ELIANGELA CARNEIRO DOS SANTOS MEI,0,0
14943,4813,4819,11279,4821,4850,02559302000120,ORA NET ASSESSORIA E COMERCIO DE SISTEMAS LTDA ME,0,0
14944,4813,4814,5149,4816,4817,15359710000180,JOYCE APARECIDA BRASIL MEI,0,0
14945,4813,4819,7599,4821,4850,13595832000140,N C UBAENSE INDUSTRIA E COMERCIO DE MAQUINAS E EQUIPAMENTOS AGRICOLAS E INDUSTRIAIS LTDA,0,0
14946,4813,4814,7028,4816,4822,12990639000140,SIDCLEY MARCONDES AMARAL DE CAMPOS MEI,0,0
14947,4813,4819,14948,4899,4822,07937414000190,JOSE ANTONIO DE SOUZA,0,0
14949,4813,4819,8112,4816,4850,07109716000170,RAUL MANSANO NETO,0,0
14950,4813,4814,6017,4816,4817,15526807000130,MARIA VANDA CAVALCANTE DUARTE MEI,0,0
14951,4813,4819,14952,4816,5139,08900524000140,F PEREIRA DAS NEVES ME,0,0
14953,4813,4819,6722,4899,4822,09270106000180,ANTONIO DE FREITAS FILHO,0,0
14954,4813,4819,14955,4899,4822,08100606000100,WALDEMAR VIDEIRA,0,0
14956,4813,4832,9737,4816,4822,07014520000100,FRANCILEIDE JOSE DE SOUZA ME,0,0
14957,4813,4814,6432,4816,4822,13766934000180,JOAQUIM PEREIRA LOPES MEI,0,0
14958,4813,4819,6244,4821,4850,12134760000170,IDEAL CRED CORRESPONDENTE CAIXA LTDA ME,0,0
14959,4813,4819,8056,4816,4921,08985546000150,KLEBER MASSA ALVES VEICULOS ME,0,0
14960,4813,4819,14961,4816,4822,03206478000160,MARIO BISPO DOS SANTOS ME,0,0
14962,4813,4819,6025,5107,4825,15859579000110,ELEICAO 2012 VERONICA SOMMER DA SILVA VEREADOR,0,0
14963,4813,4819,7246,4816,4825,14627651000110,NILTON DOS SANTOS SERIO MEI,0,0
14964,4872,4832,13528,4821,4837,05259751000140,FRANZ E SILVA LTDA ME,0,2
14965,4813,4819,7628,4853,5388,03844286000180,CAIXA ESCOLAR POLIVALENTE DE ALAGOINHAS,0,0
14966,4813,4819,14967,4941,4847,03333129000100,F H DE ABREU EIRELI ME,0,0
14968,4813,4819,14969,4816,4921,06375896000170,M M COSTA CONFECCOES ME,0,0
14970,4813,4819,13794,4816,4817,03167073000160,GLAIR DE AVILA PEREIRA ME,0,0
14971,4831,4819,14972,4821,4837,04896028000100,CONSTRUCOES E EMPREENDIMENTOS IMOBILIARIOS IPATINGA LTDA ME,0,1
14973,4831,4832,14974,4821,4840,67924969000120,DENTOTEC COMERCIO E ASSITENCIA DE APARELHOS ODONTOLOGICOS EPP LTDA,0,1
14975,4813,4819,14976,4941,4847,00148795000180,ABR TRANSPORTADORA E LOCADORA EIRELI,0,0
14977,4831,4819,14978,4892,4878,02885600000100,TAYAR SERVICOS MEDICOS LTDA ME SC,0,1
14979,4813,4819,14980,4816,4817,01127905000190,GERSON PIRES LIVROS ME,0,0
14981,4813,4819,5063,4816,4844,95102638000220,HELOISA H T CHAVES ME,0,0
14982,4813,4832,14983,4816,4850,09479550000100,KLEBER DE CARVALHO OLIVEIRA ME,0,0
14984,4813,4832,14091,4821,4847,00125783000130,QUICK PICK ALIMENTOS LTDA ME,0,0
14985,14986,4819,12418,4821,4878,03735658000130,SESBRA SISTEMAS ELETRICOS SUL BRASILEIROS EPP LTDA,0,9
14987,4813,4819,14988,5471,4837,08018469000160,ATAESE COOPERATIVA DE TAXISTA AUTONOMOS DE ESTANCIA SE,0,0
14989,4813,4832,14990,4821,4878,07118868000130,F F PROJET COMERCIAL E SERVICOS LTDA ME,0,0
14991,4813,4819,14992,4816,4822,77341592000130,F DE ASSIS BARRETO ME,0,0
14993,4813,4819,14465,4821,4847,02911329000130,LIMA E SOARES COMERCIO E DISTRIBUICAO LTDA,0,0
14994,4813,4832,7474,4821,4840,11922966000100,PATRICIA LARA BOUTIQUE LTDA,0,0
14995,4813,4819,14392,4821,6650,75587915008200,MOVEIS ROMERA LTDA,0,0
14996,4813,4819,5819,4816,4837,11654026000170,MARINEZ DA SILVA ALVES PADARIA E CONFEITARIA ME,0,0
14997,4813,4819,10228,5174,4886,04506123000230,CELM AQUICULTURA SA,0,0
14998,4813,4819,5159,5107,4825,16050402000130,ELEICAO 2012 DEILER ROBERTH DOS SANTOS VEREADOR,0,0
14999,4813,4819,5159,5107,4825,16079040000100,ELEICAO 2012 SONIA DE FATIMA SILVA VEREADOR,0,0
15000,4813,4814,15001,4816,4825,12661828000170,MICHELLE CAMPOS CARUSO MEI,0,0
15002,4813,4819,10073,4821,4825,10654855000190,RAFAEL DALLA MORA FAULIN & CIA LTDA ME,0,0
15003,4813,4819,5466,4853,4850,05061076000140,SOCIEDADE DE ORTODONTIA DO ESTADO DE ALAGOAS,0,0
15004,4831,4832,15005,4941,4840,81799694000170,MERCADO POLLI EIRELI ME,0,1
15006,4813,4814,5625,4816,5244,16864708000120,ALESSANDRA DE PAULA SANTOS UKRACHESKI ME,0,0
15007,4813,4832,7897,4816,4834,07662104000100,TELMA DORIGHELLO BERTUZZI VESTUARIO ME,0,0
15008,4813,4819,15009,4816,4878,02107322000160,ADRIANA SOUSA ME,0,0
15010,4813,4814,12553,4816,4822,12489617000100,ANTONIO GLEISON FARIAS DE ARAUJO MEI,0,0
15011,4813,4819,15012,4821,4878,05896137000190,JANATEC COMERCIO E SERVICOS LTDA ME,0,0
15013,4813,4819,5037,4821,4840,13491819000140,MARILIA PARTICIPACOES E EMPREENDIMENTOS LTDA,0,0
15014,4813,4819,5204,4816,4822,14740664000100,RAIMUNDA DE NAZARE BATISTA TOMAZ MEI,0,0
15015,4813,4819,10661,4853,4822,13869032000170,ASSOCIACAO TAPERA DE ASSISTENCIA A CRIANCA E AO ADOLESCENTE ATACA,0,0
15016,4813,4819,15017,4816,5244,14746730000140,ELENIZIA ALVES SANTOS MEI,0,0
15018,4813,4832,15019,4821,4878,03297050000170,GOUVEIA & GOUVEIA LTDA ME,0,0
15020,4813,4814,8088,4816,4817,14489416000120,FLORESBELA KARVAT MEI,0,0
15021,4813,4814,4955,4816,4840,12719251000100,ADRIELE SILVA CONCEICAO MEI,0,0
15022,4813,4819,5199,4821,4822,12671677000130,R&B CRED INTERMEDIACAO FINANCEIRA LTDA ME,0,0
15023,4813,4814,5645,4816,4822,15402227000130,ENI CALDAS CARDOSO MEI,0,0
15024,4813,4832,7238,4816,5553,09600674000100,ANDRIANI BORGES GONCALVES ME,0,0
15025,4813,4832,8800,4816,4837,14518212000170,PRISCILA LEMOS DOS SANTOS ME,0,0
15026,4813,4832,7146,4821,4837,09492283000100,MARLI MODA EVANGELICA LTDA ME,0,0
15027,4813,4814,8088,4816,4822,14493755000180,GREICY KELLY COSTA SOUSA MEI,0,0
15028,4813,4819,15029,4816,4847,04213918000170,A E N CAVALCANTI ME,0,0
15030,4813,4819,12704,4821,6359,11512235000260,RIDUGICA COMERCIO DE COLCHOES LTDA,0,0
15031,4813,4819,8605,4816,5388,32415820000130,MARIA DOS ANJOS GOMES CORREA ME,0,0
15032,4813,4819,15033,5029,4847,53217477000190,CONDOMINIO EDIFICIO RESIDENCIAL ITAPOA,0,0
15034,4813,4819,15035,4905,4958,62955505098620,IGREJA DO EVANGELHO QUADRANGULAR,0,0
15036,4813,4819,15037,4816,4822,04880466000180,A MOTA DA SILVA LEAL ME,0,0
15038,4813,4819,15039,4821,7568,08155749000110,CERAMICA SANTA ELVIRA LTDA ME,0,0
15040,4813,4819,15041,4892,4837,38877312000150,ATS ASSESSORIA TECNICA EM SAUDE EPP LTDA,0,0
15042,4813,4819,15043,4816,4850,16529861000100,ROSICLEIDE DA SILVA PECAS E SERVICOS ME,0,0
15044,4813,4819,15045,4816,5388,66298027000110,MERVAL COELHO PEREIRA ME,0,0
15046,4813,4814,6099,4816,4822,14078833000180,DEJALMIR SILVA LOPES MEI,0,0
15047,4813,4819,15048,4821,4847,04750513000170,LOBO & VAN GENNIP LTDA ME,0,0
15049,5360,4832,7860,4821,4837,12918948000100,PADILHA TEXTIL LTDA ME,0,1
15050,4813,4819,5041,4821,4837,04045897000120,EJN PRESTACAO DE SERVICOS LTDA ME,0,0
15051,4813,4819,15052,4816,4850,52198322000190,FRANCISCO FERNANDES ACOSTA ME,0,0
15053,4813,4832,15054,4816,4850,04292596000100,ANDERSON GODINHO DA SILVA INDUSTRIALIZACAO ME,0,0
